airportName,city,country,airportCode,lat,long
Berlin Gatow,Berlin,Germany,GWW,52.475,13.139
Rheine Bentlage,Rheine,Germany,ZPQ,52.27656,7.43843
Berlin Hauptbahnhof,Berlin,Germany,QPP,52.52493,13.36963
Kaufbeuren BF,Kaufbeuren,Germany,KFX,47.885,10.6294
Munich HBF,Munich,Germany,MUQ,48.1408,11.555
Nurnberg HBF,Nurnberg,Germany,NUR,49.446,11.081944
Ebenhofen BF,Ebenhofen,Germany,EBE,47.824,10.623
Augsburg HBF,Augsburg,Germany,AUB,48.3655,10.886
Biessenhofen BF,Biessenhofen,Germany,BIE,47.851,10.634
Buchloe BF,Buchloe,Germany,BUH,48.0411,10.715
Fussen BF,Fussen,Germany,FUX,47.585,10.6866
Kempten HBF,Kempten,Germany,KEX,47.724,10.311
Marktoberdorf BF,Marktoberdorf,Germany,OAL,47.78,10.627
Marktoberdorf Schule,Marktoberdorf,Germany,MOS,47.777,10.623
Essen HBF,Essen,Germany,ESX,51.451389,7.0138
Bochum HBF,Bochum,Germany,BOX,51.478506,7.2222
Koln HBF,Koln,Germany,KOX,50.9425,6.958056
Leuterschach BF,Leuterschach,Germany,LES,47.75,10.601
Lindau HBF,Lindau,Germany,LND,47.5489,9.688
Heidelberg,Heidelberg,Germany,HDB,49.393333,8.6525
Berlin Brandenburg Willy Brandt,Berlin,Germany,BER,52.366667,13.503333
Lahr Airport,Lahr,Germany,LHA,48.3693,7.82772
Regensburg HBF,Regensburg,Germany,RGB,49.022,12.1111
Treuchtlingen BF,Treuchtlingen,Germany,TLG,49.04,11.081944
Magdeburg-Cochstedt,Cochstedt,Germany,CSO,51.855833,11.418333
Wurzburg HBF,Wurzburg,Germany,WZB,49.7999,9.95555
Bamberg BF,Bamberg,Germany,BAM,49.911,10.9
Ingolstadt BF,Ingolstadt,Germany,IGS,48.7777,11.422
Frankfurt-Main Hauptbahnhof,Frankfurt,Germany,ZRB,50.1070258,8.662760505
St. Peter-Ording Airport,Sankt Peter-Ording,Germany,PSH,54.3089,8.68694
Hauptbahnhof,Bonn,Germany,BNJ,50.731944,7.096944
Zoo,Berlin,Germany,QWC,52.507222,13.3325
Frankfurt Oder Hbf,Frankfurt Oder,Germany,ZFR,52.336944,14.547222
Ostbahnhof,Berlin,Germany,BHF,52.51,13.434722
Gesundbrunnen,Berlin,Germany,BGS,52.548611,13.389444
Hannover Messe-Heliport,Hannover,Germany,ZVM,52.329035,9.822136
Peenemunde Airfield,Peenemunde,Germany,PEF,54.157778,13.772778
Wyk auf Foehr,Wyk,Germany,OHR,54.411,8.3145
Hamburg Hbf,Hamburg,Germany,ZMB,53.552776,10.006683
Puttgarden,Puttgarden,Germany,QUA,54.5,11.2167
Neumuenster,Neumuenster,Germany,EUM,54.079069,9.941719
Kotoka Intl,Accra,Ghana,ACC,5.605186,-0.166786
Tamale,Tamale,Ghana,TML,9.557192,-0.863214
Sunyani,Sunyani,Ghana,NYI,7.361828,-2.328756
Takoradi,Takoradi,Ghana,TKD,4.896056,-1.774756
Kumasi Airport,Kumasi,Ghana,KMS,6.71456,-1.59082
Gibraltar,Gibraltar,Gibraltar,GIB,36.151219,-5.349664
Alexion,Porto Heli,Greece,PKH,37.298792,23.148986
Andravida,Andravida,Greece,PYR,37.920708,21.292583
Agrinion,Agrinion,Greece,AGQ,38.602022,21.351208
Dimokritos,Alexandroupolis,Greece,AXD,40.855869,25.956264
Nea Anchialos,Nea Anghialos,Greece,VOL,39.219619,22.794339
Chios,Chios,Greece,JKH,38.343175,26.140572
Ioannina,Ioannina,Greece,IOA,39.696388,20.8225
Nikos Kazantzakis,Heraklion,Greece,HER,35.339719,25.180297
Aristotelis,Kastoria,Greece,KSO,40.446294,21.282186
Kithira,Kithira,Greece,KIT,36.274258,23.016978
Kefallinia,Keffallinia,Greece,EFL,38.120069,20.500481
Kalamata,Kalamata,Greece,KLX,37.068319,22.025525
Kos,Kos,Greece,KGS,36.793335,27.091667
Karpathos,Karpathos,Greece,AOK,35.421408,27.146008
Ioannis Kapodistrias Intl,Kerkyra/corfu,Greece,CFU,39.601944,19.911667
Kasos,Kasos,Greece,KSJ,35.421358,26.910047
Megas Alexandros Intl,Kavala,Greece,KVA,40.913306,24.619223
Filippos,Kozani,Greece,KZI,40.28611,21.840834
Leros,Leros,Greece,LRS,37.184903,26.800289
Limnos,Limnos,Greece,LXS,39.917072,25.236308
Larisa,Larissa,Greece,LRA,39.650253,22.4655
Mikonos,Mykonos,Greece,JMK,37.435128,25.348103
Mitilini,Mytilini,Greece,MJT,39.056667,26.598333
Aktio,Preveza,Greece,PVK,38.925467,20.765311
Rhodes Diagoras,Rhodos,Greece,RHO,36.405419,28.086192
Araxos,Patras,Greece,GPA,38.151111,21.425556
Souda,Chania,Greece,CHQ,35.531747,24.149678
Alexandros Papadiamantis,Skiathos,Greece,JSI,39.1771,23.503675
Samos,Samos,Greece,SMI,37.689999,26.911667
Santorini,Thira,Greece,JTR,36.399169,25.479333
Sitia,Sitia,Greece,JSH,35.216108,26.101325
Skiros,Skiros,Greece,SKU,38.967553,24.487228
Makedonia,Thessaloniki,Greece,SKG,40.519725,22.97095
Dionysios Solomos,Zakynthos,Greece,ZTH,37.750853,20.88425
Eleftherios Venizelos Intl,Athens,Greece,ATH,37.936358,23.944467
Astypalaia,Astypalaia,Greece,JTY,36.579886,26.375822
Ikaria,Ikaria,Greece,JIK,37.682717,26.347061
Kalymnos Island,Kalymnos,Greece,JKL,36.963333,26.940556
Milos,Milos,Greece,MLO,36.696111,24.4775
Naxos,Cyclades Islands,Greece,JNX,37.080556,25.368056
Paros,Paros,Greece,PAS,37.010278,25.127778
Kastelorizo,Kastelorizo,Greece,KZS,36.127777,29.566656
Athen Helenikon Airport,Athens,Greece,HEW,37.8933,23.7261
Syros Airport,Syros Island,Greece,JSY,37.422792,24.950936
Narsarsuaq,Narssarssuaq,Greenland,UAK,61.160517,-45.425978
Nuuk,Godthaab,Greenland,GOH,64.190922,-51.678064
Sondre Stromfjord,Sondrestrom,Greenland,SFJ,67.016969,-50.689325
Thule Air Base,Thule,Greenland,THU,76.531203,-68.703161
Ilulissat,Ilulissat,Greenland,JAV,69.23444,-51.05111
Qasigiannguit,Qasigiannguit,Greenland,JCH,68.833336,-51
Aasiaat,Aasiaat,Greenland,JEG,68.7,-52.75
Kulusuk,Kulusuk,Greenland,KUS,65.566667,-37.1166667
Iginniarfik Heliport,Iginniarfik,Greenland,QFI,68.7,-52.9667
Akunnaaq Heliport,Akunnaaq,Greenland,QCU,68.75,-52.3333
Groennedal Heliport,Groennedal,Greenland,JGR,61.2333,-48.1
Qaarsut Airport,Uummannaq,Greenland,JQA,70.7342,-52.6962
Upernavik Airport,Upernavik,Greenland,JUV,72.7902,-56.1306
Sisimiut Airport,Sisimiut,Greenland,JHS,66.9513,-53.7293
Qaanaaq Airport,Qaanaaq,Greenland,NAQ,77.4886,-69.3887
Narsaq Heliport,Narsaq,Greenland,JNS,60.9167,-46.0586
Nanortalik Heliport,Nanortalik,Greenland,JNN,60.14,-45.2317
Maniitsoq Airport,Maniitsoq,Greenland,JSU,65.4125,-52.9394
Qaqortoq Heliport,Qaqortoq,Greenland,JJU,60.7158,-46.0294
Qeqertarsuaq Heliport,Qeqertarsuaq Airport,Greenland,JGO,69.2511,-53.5381
Paamiut Heliport,Paamiut,Greenland,JFR,61.9922,-49.6625
Neerlerit Inaat Airport,Neerlerit Inaat,Greenland,CNP,70.7433,-22.6606
Alluitsup Paa Heliport,Alluitsup Paa,Greenland,LLU,60.4644,-45.5778
Tasiilaq,Angmagssalik,Greenland,AGM,65.612222,-37.618333
Ittoqqortoormiit Heliport,Ittoqqortoormiit,Greenland,OBY,70.485278,-21.966667
Uummannaq Heliport,Uummannaq,Greenland,UMD,70.4047,52.0702
Point Salines Intl,Point Salines,Grenada,GND,12.004247,-61.786192
Lauriston Airport,Carriacou Island,Grenada,CRU,12.4761,-61.4728
Grand Case,St. Martin,Guadeloupe,SFG,18.099914,-63.047197
Le Raizet,Pointe-a-pitre,Guadeloupe,PTP,16.265306,-61.531806
Les Bases Airport,Grand Bourg,Guadeloupe,GBJ,15.86875,-61.270022
St-François Airport,St-François,Guadeloupe,SFC,16.2578,-61.2625
Baillif Airport,Basse Terre,Guadeloupe,BBR,16.0133,-61.7422
La Désirade Airport,Grande Anse,Guadeloupe,DSD,16.2969,-61.0844
Terre-de-Haut Airport,Les Saintes,Guadeloupe,LSS,15.8644,-61.5806
Andersen Afb,Andersen,Guam,UAM,13.583953,144.930025
Guam Intl,Agana,Guam,GUM,13.48345,144.795983
Coban,Coban,Guatemala,CBV,15.468958,-90.406742
La Aurora,Guatemala City,Guatemala,GUA,14.583272,-90.527475
Mundo Maya International,Flores,Guatemala,FRS,16.913819,-89.866383
Quezaltenango Airport,Quezaltenango,Guatemala,AAZ,14.8656,-91.502
Puerto Barrios Airport,Puerto Barrios,Guatemala,PBR,15.730878,-88.583767
Santa Cruz des Quiche Airport,Santa Cruz des Quiche,Guatemala,AQB,15.0122004,-91.1505966
Alderney,Alderney,Guernsey,ACI,49.706111,-2.214722
Guernsey,Guernsey,Guernsey,GCI,49.434956,-2.601969
Fria,Fira,Guinea,FIG,10.350556,-13.569167
Faranah,Faranah,Guinea,FAA,10.035467,-10.769825
Labe,Labe,Guinea,LEK,11.326058,-12.28685
Conakry,Conakry,Guinea,CKY,9.576889,-13.611961
Kissidougou,Kissidougou,Guinea,KSI,9.160556,-10.124443
Kankan,Kankan,Guinea,KNN,10.448333,-9.227499
Osvaldo Vieira International Airport,Bissau,Guinea-Bissau,OXB,11.89485,-15.653681
Lethem,Lethem,Guyana,LTM,3.372761,-59.789439
Cheddi Jagan Intl,Georgetown,Guyana,GEO,6.498553,-58.254119
Ogle,Georgetown,Guyana,OGL,6.806944,-58.104444
Kaieteur,Kaieteur,Guyana,KAI,5.167,-59.483
Kaieteur International Airport,Kaieteur Falls,Guyana,KIA,5.163333,-59.483333
Orinduik Airport,Orinduik,Guyana,ORJ,4.7,-60.016667
Annai Airport,Annai,Guyana,NAI,3.95,-59.133333
Imbaimadai Airport,Imbaimadai,Guyana,IMB,5.69252,-60.28198
Kamarang Airport,Kamarang,Guyana,KAR,5.865278,-60.614167
Mabaruma Airport,Mabaruma,Guyana,USI,8.2,-59.783333
Mahdia Airport,Mahdia,Guyana,MHA,5.266667,-59.15
Cap Haitien Intl,Cap Haitien,Haiti,CAP,19.732989,-72.194739
Toussaint Louverture Intl,Port-au-prince,Haiti,PAP,18.58005,-72.292542
Port-de-Paix Airport,Port-de-Paix,Haiti,PAX,19.9336,-72.8486
Jeremie Airport,Jeremie,Haiti,JEE,18.6631,-74.1703
Goloson Intl,La Ceiba,Honduras,LCE,15.742481,-86.853036
La Mesa Intl,San Pedro Sula,Honduras,SAP,15.452639,-87.923556
Guanaja,Guanaja,Honduras,GJA,16.445367,-85.906611
Juan Manuel Galvez Intl,Roatan,Honduras,RTB,16.316814,-86.522961
Tela,Tela,Honduras,TEA,15.775864,-87.475847
Toncontin Intl,Tegucigalpa,Honduras,TGU,14.060883,-87.217197
Utila Airport,Utila,Honduras,UII,16.091667,-86.8875
Puerto Lempira Airport,Puerto Lempira,Honduras,PEU,15.2622,-83.7812
Ahuas Airport,Ahuas,Honduras,AHS,15.4722,-84.3522
Brus Laguna Airport,Brus Laguna,Honduras,BHG,15.7631,-84.5436
Hong Kong Intl,Hong Kong,Hong Kong,HKG,22.308919,113.914603
Ferihegy,Budapest,Hungary,BUD,47.436933,19.255592
Debrecen,Debrecen,Hungary,DEB,47.488917,21.615333
Sármellék International Airport,Sármellék,Hungary,SOB,46.686389,17.159056
Győr-Pér International Airport,Győr,Hungary,QGY,47.627097,17.808347
Pécs-Pogány Airport,Pécs-Pogány,Hungary,PEV,45.990928,18.240983
Pecs,Pecs,Hungary,QPJ,46.070833,18.233056
Akureyri,Akureyri,Iceland,AEY,65.659994,-18.072703
Egilsstadir,Egilsstadir,Iceland,EGS,65.283333,-14.401389
Hornafjordur,Hofn,Iceland,HFN,64.295556,-15.227222
Husavik,Husavik,Iceland,HZK,65.952328,-17.425978
Isafjordur,Isafjordur,Iceland,IFJ,66.058056,-23.135278
Keflavik International Airport,Keflavik,Iceland,KEF,63.985,-22.605556
Patreksfjordur,Patreksfjordur,Iceland,PFJ,65.555833,-23.965
Reykjavik,Reykjavik,Iceland,RKV,64.13,-21.940556
Siglufjordur,Siglufjordur,Iceland,SIJ,66.133333,-18.916667
Vestmannaeyjar,Vestmannaeyjar,Iceland,VEY,63.424303,-20.278875
Reykjahlid Airport,Myvatn,Iceland,MVA,65.6558,-16.9181
Vopnafjörður Airport,Vopnafjörður,Iceland,VPN,65.7206,-14.8506
Thorshofn Airport,Thorshofn,Iceland,THO,66.2185,-15.3356
Grímsey Airport,Grímsey,Iceland,GRY,66.5547,-18.0175
Bildudalur Airport,Bildudalur,Iceland,BIU,65.641389,-23.546111
Gjogur Airport,Gjogur,Iceland,GJR,65.995278,-21.326944
Saudarkrokur,Saudarkrokur,Iceland,SAK,65.731667,-19.572778
Nordfjordur Airport,Nordfjordur,Iceland,NOR,65.131897,-13.7463999
Ahmedabad,Ahmedabad,India,AMD,23.077242,72.63465
Akola,Akola,India,AKD,20.699006,77.058628
Aurangabad,Aurangabad,India,IXU,19.862728,75.398114
Chhatrapati Shivaji Intl,Mumbai,India,BOM,19.088686,72.867919
Bilaspur,Bilaspur,India,PAB,21.9884,82.110983
Bhuj,Bhuj,India,BHJ,23.287828,69.670147
Belgaum,Belgaum,India,IXG,15.859286,74.618292
Vadodara,Baroda,India,BDQ,22.336164,73.226289
Bhopal,Bhopal,India,BHO,23.287467,77.337375
Bhavnagar,Bhaunagar,India,BHU,21.752206,72.185181
Daman,Daman,India,NMB,20.434364,72.843206
Goa,Goa,India,GOI,15.380833,73.831422
Devi Ahilyabai Holkar,Indore,India,IDR,22.721786,75.801086
Jabalpur,Jabalpur,India,JLR,23.177817,80.052047
Jamnagar,Jamnagar,India,JGA,22.465522,70.012556
Kandla,Kandla,India,IXY,23.112719,70.100289
Khajuraho,Khajuraho,India,HJR,24.817197,79.918597
Kolhapur,Kolhapur,India,KLH,16.664658,74.289353
Keshod,Keshod,India,IXK,21.317069,70.270403
Dr Ambedkar Intl,Nagpur,India,NAG,21.092192,79.047183
Nasik Road,Nasik Road,India,ISK,19.963739,73.807644
Pune,Pune,India,PNQ,18.582111,73.919697
Porbandar,Porbandar,India,PBD,21.648675,69.657219
Rajkot,Rajkot,India,RAJ,22.309183,70.779525
Raipur,Raipur,India,RPR,21.180406,81.738753
Sholapur,Sholapur,India,SSE,17.627958,75.934842
Surat,Surat,India,STV,21.114061,72.741792
Udaipur,Udaipur,India,UDR,24.617697,73.8961
Agartala,Agartala,India,IXA,23.886978,91.24045
Aizawl,Aizwal,India,AJL,23.746603,92.802767
Bagdogra,Baghdogra,India,IXB,26.681206,88.328567
Bhubaneshwar,Bhubaneswar,India,BBI,20.244364,85.817781
Netaji Subhash Chandra Bose Intl,Kolkata,India,CCU,22.654739,88.446722
Cooch Behar,Cooch-behar,India,COH,26.330508,89.467203
Dhanbad,Dhanbad,India,DBD,23.834044,86.425261
Gaya,Gaya,India,GAY,24.744308,84.951175
Imphal,Imphal,India,IMF,24.75995,93.896697
Jamshedpur,Jamshedpur,India,IXW,22.813211,86.168844
Jorhat,Jorhat,India,JRH,26.731528,94.175536
Kailashahar,Kailashahar,India,IXH,24.308192,92.007156
Silchar,Silchar,India,IXS,24.912928,92.978742
Lilabari,Lilabari,India,IXI,27.295494,94.09765
Dibrugarh,Mohanbari,India,MOH,27.483853,95.016922
Patna,Patina,India,PAT,25.591317,85.087992
Birsa Munda,Ranchi,India,IXR,23.31425,85.321675
Rourkela,Rourkela,India,RRK,22.25665,84.814567
Vishakhapatnam,Vishakhapatnam,India,VTZ,17.721167,83.224483
Agra,Agra,India,AGR,27.155831,77.960892
Allahabad,Allahabad,India,IXD,25.440064,81.733872
Amritsar,Amritsar,India,ATQ,31.709594,74.797264
Varanasi,Varanasi,India,VNS,25.452358,82.859342
Kullu Manali,Kulu,India,KUU,31.876706,77.154367
Chandigarh,Chandigarh,India,IXC,30.673469,76.788542
Dehradun,Dehra Dun,India,DED,30.189689,78.180256
Indira Gandhi Intl,Delhi,India,DEL,28.5665,77.103088
Gwalior,Gwalior,India,GWL,26.293336,78.227753
Jodhpur,Jodhpur,India,JDH,26.251092,73.048869
Jaipur,Jaipur,India,JAI,26.824192,75.812161
Jaisalmer,Jaisalmer,India,JSA,26.888653,70.864967
Jammu,Jammu,India,IXJ,32.689142,74.837389
Kanpur,Kanpur,India,KNU,26.441444,80.364864
Kota,Kota,India,KTU,25.160219,75.845631
Ludhiana,Ludhiaha,India,LUH,30.854681,75.952592
Leh,Leh,India,IXL,34.135872,77.546514
Lucknow,Lucknow,India,LKO,26.760594,80.889339
Pathankot,Pathankot,India,IXP,32.233778,75.634628
Pantnagar,Nainital,India,PGH,29.033408,79.473744
Srinagar,Srinagar,India,SXR,33.987139,74.77425
Satna,Satna,India,TNI,24.562319,80.854933
Agatti,Agatti Island,India,AGX,10.823656,72.176042
Bangalore,Bangalore,India,BLR,12.949986,77.668206
Bellary,Bellary,India,BEP,15.162783,76.882775
Vijayawada,Vijayawada,India,VGA,16.530433,80.796847
Coimbatore,Coimbatore,India,CJB,11.030031,77.043383
Cochin,Kochi,India,COK,10.155556,76.391389
Calicut,Calicut,India,CCJ,11.136839,75.9553
Cuddapah,Cuddapah,India,CDP,14.509961,78.772833
Hyderabad,Hyderabad,India,HYD,17.453117,78.467586
Madurai,Madurai,India,IXM,9.834508,78.093378
Mangalore,Mangalore,India,IXE,12.961267,74.890069
Chennai Intl,Madras,India,MAA,12.994414,80.180517
Port Blair,Port Blair,India,IXZ,11.641161,92.729744
Pondicherry,Pendicherry,India,PNY,11.968722,79.810058
Rajahmundry,Rajahmundry,India,RJA,17.110361,81.818208
Tirupati,Tirupeti,India,TIR,13.632492,79.543256
Trichy,Tiruchirappalli,India,TRZ,10.765364,78.709722
Thiruvananthapuram Intl,Trivandrum,India,TRV,8.482122,76.920114
Diu Airport,Diu,India,DIU,20.7131,70.9211
Hubli Airport,Hubli,India,HBX,15.3617,75.0849
Shillong Airport,Shillong,India,SHL,25.7036,91.9787
Lokpriya Gopinath Bordoloi International Airport,Guwahati,India,GAU,26.106092,91.585939
Dimapur Airport,Dimapur,India,DMU,25.8839,93.7711
Tezpur Airport,Tezpur,India,TEZ,26.7091,92.7847
Dibrugarh Airport,Dibrugarh,India,DIB,27.4839,95.0169
Shimla Airport,Shimla,India,SLV,31.081803,77.067967
Nanded Airport,Nanded,India,NDC,19.1833,77.3167
Kangra Airport,Kangra,India,DHM,32.1651,76.2634
Gorakhpur Airport,Gorakhpur,India,GOP,26.739708,83.449708
Latur Airport,Latur,India,LTU,18.411944,76.465
Mysore Airport,Mysore,India,MYQ,12.3072,76.6497
Yelahanka AFB,Bangalore,India,YLK,13.136,77.607
Naha,Naha,Indonesia,NAH,3.683214,125.528019
Hasanuddin,Ujung Pandang,Indonesia,UPG,-5.061631,119.554042
Frans Kaisiepo,Biak,Indonesia,BIK,-1.190017,136.107997
Nabire,Nabire,Indonesia,NBX,-3.368183,135.496406
Moses Kilangin,Timika,Indonesia,TIM,-4.528275,136.887375
Sentani,Jayapura,Indonesia,DJJ,-2.576953,140.516372
Wamena,Wamena,Indonesia,WMX,-4.102511,138.957372
Mopah,Merauke,Indonesia,MKQ,-8.520294,140.418453
Jalaluddin,Gorontalo,Indonesia,GTO,0.637119,122.849858
Mutiara,Palu,Indonesia,PLW,-0.918542,119.909642
Sam Ratulangi,Manado,Indonesia,MDC,1.549447,124.925878
Kasiguncu,Poso,Indonesia,PSJ,-1.416753,120.657669
Pitu,Morotai Island,Indonesia,OTI,2.045992,128.324708
Sultan Babullah,Ternate,Indonesia,TTE,0.831414,127.381486
Bubung,Luwuk,Indonesia,LUW,-1.038919,122.771906
Pattimura,Ambon,Indonesia,AMQ,-3.710264,128.089136
Fak Fak,Fak Fak,Indonesia,FKQ,-2.920192,132.267031
Kaimana,Kaimana,Indonesia,KNG,-3.644517,133.695553
Babo,Babo,Indonesia,BXB,-2.532242,133.438894
Rendani,Manokwari,Indonesia,MKW,-0.891833,134.049183
Jefman,Sorong,Indonesia,SOQ,-0.926358,131.121194
Sultan Syarif Kasim Ii,Pekanbaru,Indonesia,PKU,0.460786,101.444539
Pinang Kampai,Dumai,Indonesia,DUM,1.609194,101.433558
Soekarno Hatta Intl,Jakarta,Indonesia,CGK,-6.125567,106.655897
Binaka,Gunung Sitoli,Indonesia,GNS,1.166381,97.704681
Minangkabau,Padang,Indonesia,PDG,-0.874989,100.351881
Polonia,Medan,Indonesia,MES,3.558056,98.671722
Rahadi Usman,Ketapang,Indonesia,KTG,-1.816639,109.963483
Supadio,Pontianak,Indonesia,PNK,-0.150711,109.403892
Sultan Thaha,Jambi,Indonesia,DJB,-1.638017,103.644378
Fatmawati Soekarno,Bengkulu,Indonesia,BKS,-3.8637,102.339036
Sultan Mahmud Badaruddin Ii,Palembang,Indonesia,PLM,-2.89825,104.699903
Japura,Rengat,Indonesia,RGT,-0.352808,102.334917
Sultan Iskandarmuda,Banda Aceh,Indonesia,BTJ,5.523522,95.420372
Wolter Monginsidi,Kendari,Indonesia,KDI,-4.081608,122.418231
Maimun Saleh,Sabang,Indonesia,SBG,5.874131,95.339672
Abdul Rachman Saleh,Malang,Indonesia,MLG,-7.926556,112.714514
Husein Sastranegara,Bandung,Indonesia,BDO,-6.900625,107.576294
Penggung,Cirebon,Indonesia,CBN,-6.756144,108.539672
Adi Sutjipto,Yogyakarta,Indonesia,JOG,-7.788181,110.431758
Tunggul Wulung,Cilacap,Indonesia,CXP,-7.645056,109.033911
Pondok Cabe,Jakarta,Indonesia,PCB,-6.336964,106.764561
Achmad Yani,Semarang,Indonesia,SRG,-6.971447,110.374122
Hang Nadim,Batam,Indonesia,BTH,1.121028,104.118753
H As Hanandjoeddin,Tanjung Pandan,Indonesia,TJQ,-2.745722,107.754917
Depati Amir,Pangkal Pinang,Indonesia,PGK,-2.1622,106.139064
Kijang,Tanjung Pinang,Indonesia,TNJ,0.922683,104.532311
Dabo,Singkep,Indonesia,SIQ,-0.479189,104.579283
Syamsudin Noor,Banjarmasin,Indonesia,BDJ,-3.442356,114.762553
Iskandar,Pangkalan Bun,Indonesia,PKN,-2.705197,111.673208
Tjilik Riwut,Palangkaraya,Indonesia,PKY,-2.225128,113.942661
Wai Oti,Maumere,Indonesia,MOF,-8.640647,122.236889
H Hasan Aroeboesman,Ende,Indonesia,ENE,-8.849294,121.660644
Satar Tacik,Ruteng,Indonesia,RTG,-8.597011,120.477061
El Tari,Kupang,Indonesia,KOE,-10.171583,123.671136
Mutiara Ii,Labuhan Bajo,Indonesia,LBJ,-8.486656,119.88905
Sepinggan,Balikpapan,Indonesia,BPN,-1.268272,116.894478
Juwata,Taraken,Indonesia,TRK,3.326694,117.565569
Temindung,Samarinda,Indonesia,SRI,-0.484531,117.157111
Selaparang,Mataram,Indonesia,AMI,-8.560708,116.094656
Muhammad Salahuddin,Bima,Indonesia,BMU,-8.539647,118.687322
Mau Hau,Waingapu,Indonesia,WGP,-9.669217,120.302006
Juanda,Surabaya,Indonesia,SUB,-7.379831,112.786858
Adi Sumarmo Wiryokusumo,Solo City,Indonesia,SOC,-7.516089,110.756892
Bali Ngurah Rai,Denpasar,Indonesia,DPS,-8.748169,115.167172
Sumbawa Besar Airport,Sumbawa Island,Indonesia,SWQ,-8.489039,117.412119
Tambolaka Airport,Waikabubak-Sumba Island,Indonesia,TMC,-9.409717,119.244494
Bokondini Airport,Bokondini-Papua Island,Indonesia,BUI,-3.58365,138.533
Senggeh Airport,Senggeh-Papua Island,Indonesia,SEH,-3.43333,140.817
Tanjung Harapan Airport,Tanjung Selor-Borneo Island,Indonesia,TJS,2.83641,117.374
Datadawai Airport,Datadawai-Borneo Island,Indonesia,DTD,0.717,116.483
Barau(Kalimaru) Airport,Tanjung Redep-Borneo Island,Indonesia,BEJ,2.155497,117.432256
Warukin Airport,Tanjung-Borneo Island,Indonesia,TJG,-2.21656,115.436
Sampit(Hasan) Airport,Sampit-Borneo Island,Indonesia,SMQ,-2.499194,112.974992
Dumatubun Airport,Langgur-Kei Islands,Indonesia,LUV,-5.661619,132.731431
Mali Airport,Alor Island,Indonesia,ARD,-8.13234,124.597
Radin Inten II (Branti) Airport,Bandar Lampung-Sumatra Island,Indonesia,TKG,-5.242339,105.178939
Halim Perdanakusuma International Airport,Jakarta,Indonesia,HLP,-6.26661,106.891
Ranai Airport,Ranai-Natuna Besar Island,Indonesia,NTX,3.908714,108.387897
Pangsuma Airport,Putussibau-Borneo Island,Indonesia,PSU,0.835578,112.937144
Susilo Airport,Sintang-Borneo Island,Indonesia,SQG,0.063619,111.473428
Pendopo Airport,Talang Gudang-Sumatra Island,Indonesia,PDO,-3.286069,103.8796
Malikus Saleh Airport,Lhok Seumawe-Sumatra Island,Indonesia,LSW,5.226681,96.950342
Stagen Airport,Laut Island,Indonesia,KBU,-3.29472,116.165
Long Bawan Airport,Long Bawan-Borneo Island,Indonesia,LBW,3.867,115.683
Nunukan Airport,Nunukan-Nunukan Island,Indonesia,NNX,4.13653,117.667
Long Apung Airport,Long Apung-Borneo Island,Indonesia,LPU,0.583,115.6
Matak Airport,Anambas Islands,Indonesia,MWK,3.348119,106.25805
Tana Toraja Airport,Toraja,Indonesia,TTR,-3.416667,119.916664
Bandanaira Airport,Bandanaira-Naira Island,Indonesia,NDA,-4.53333,129.9
Lombok International Airport,Praya,Indonesia,LOP,-8.7573222,116.276675
Pomalaa,Pomalaa,Indonesia,PUM,-4.183333,121.61667
Tampa Padang,Mamuju,Indonesia,MJU,-2.583333,119.033333
Waris Airport,Waris-Papua Island,Indonesia,WAR,-3.22243,140.9790039
Abadan,Abadan,Iran,ABD,30.371111,48.228333
Shahid Asyaee,Masjed Soleiman,Iran,QMJ,32.002372,49.270364
